Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID
INV352626,S0010,RED WOOLLY HOTTIE WHITE HEART,20,2024-03-04,7.78,10072
INV626740,S0014,DOORMAT NEW ENGLAND,17,2024-12-04,13.15,10155
INV871061,S0017,PAPER CHAIN KIT 50S CHRISTMAS,13,2024-11-14,28.61,10190
INV714807,S0013,BATH BUILDING BLOCK WORD,17,2024-09-20,38.93,10268
INV163880,S0019,MINI PAINT SET VINTAGE,10,2024-06-10,24.32,10107
INV978193,S0004,LUNCH BAG RED RETROSPOT,16,2024-02-23,14.07,10232
INV814105,S0014,DOORMAT NEW ENGLAND,5,2024-05-09,19.15,10042
INV949581,S0001,REGENCY CAKESTAND 3 TIER,3,2024-11-02,27.25,10190
INV844984,S0012,SPOTTY BUNTING,9,2024-03-30,13.76,10139
INV972039,S0006,WOODEN PICTURE FRAME WHITE FINISH,18,2024-11-28,11.71,10103
INV270639,S0014,DOORMAT NEW ENGLAND,17,2024-04-30,12.29,10171
INV258280,S0003,PARTY BUNTING,4,2024-11-26,33.15,10273
INV131544,S0015,SET 2 TEA TOWELS I LOVE LONDON,13,2024-03-21,47.21,10221
INV320295,S0018,BROCADE RING PURSE,6,2024-09-21,43.41,10213
INV846261,S0001,REGENCY CAKESTAND 3 TIER,19,2024-10-12,46.24,10056
INV252783,S0005,SET OF 3 CAKE TINS PANTRY DESIGN,4,2024-01-23,40.9,10102
INV294106,S0000,WHITE HANGING HEART T-LIGHT HOLDER,8,2024-03-30,44.5,10192
INV166092,S0000,WHITE HANGING HEART T-LIGHT HOLDER,17,2024-07-16,23.33,10200
INV220181,S0012,SPOTTY BUNTING,2,2024-01-16,25.64,10233
INV804090,S0019,MINI PAINT SET VINTAGE,18,2024-12-12,24.3,10227
INV227614,S0012,SPOTTY BUNTING,1,2024-10-07,4.64,10139
INV298548,S0009,JAM MAKING SET WITH JARS,12,2024-07-15,39.94,10149
INV164709,S0009,JAM MAKING SET WITH JARS,8,2024-10-10,14.82,10115
INV781444,S0010,RED WOOLLY HOTTIE WHITE HEART,8,2024-11-24,47.2,10063
INV635124,S0018,BROCADE RING PURSE,2,2024-09-04,14.18,10104
INV772676,S0017,PAPER CHAIN KIT 50S CHRISTMAS,5,2024-04-09,16.09,10156
INV717298,S0013,BATH BUILDING BLOCK WORD,11,2024-12-12,39.61,10273
INV103827,S0001,REGENCY CAKESTAND 3 TIER,7,2024-01-09,23.12,10006
INV291238,S0012,SPOTTY BUNTING,1,2024-07-08,40.96,10147
INV445426,S0008,CREAM CUPID HEARTS COAT HANGER,19,2024-07-13,22.16,10184
INV447505,S0002,JUMBO BAG RED RETROSPOT,1,2024-12-18,2.78,10028
INV800912,S0013,BATH BUILDING BLOCK WORD,13,2024-08-04,13.8,10038
INV113675,S0002,JUMBO BAG RED RETROSPOT,13,2024-07-08,15.3,10119
INV843397,S0002,JUMBO BAG RED RETROSPOT,3,2024-12-26,42.12,10293
INV395900,S0007,KNITTED UNION FLAG HOT WATER BOTTLE,1,2024-08-16,27.31,10244
INV518196,S0003,PARTY BUNTING,20,2024-10-29,13.81,10068
INV592236,S0019,MINI PAINT SET VINTAGE,2,2024-09-24,30.95,10214
INV910555,S0011,ALARM CLOCK BAKELIKE GREEN,18,2024-04-09,21.78,10218
INV312129,S0017,PAPER CHAIN KIT 50S CHRISTMAS,10,2024-10-10,7.47,10177
INV860863,S0017,PAPER CHAIN KIT 50S CHRISTMAS,19,2024-10-16,31.28,10299
INV507281,S0005,SET OF 3 CAKE TINS PANTRY DESIGN,20,2024-08-23,39.35,10164
INV345450,S0016,VINTAGE BILLBOARD DRINK ME MUG,18,2024-08-09,28.12,10058
INV766138,S0016,VINTAGE BILLBOARD DRINK ME MUG,19,2024-03-01,23.89,10269
INV919555,S0015,SET 2 TEA TOWELS I LOVE LONDON,20,2024-02-07,18.52,10058
INV941850,S0011,ALARM CLOCK BAKELIKE GREEN,19,2024-08-07,9.44,10288
INV984885,S0014,DOORMAT NEW ENGLAND,3,2024-10-18,23.0,10105
INV124509,S0012,SPOTTY BUNTING,20,2024-05-01,6.76,10228
INV239147,S0002,JUMBO BAG RED RETROSPOT,14,2024-12-25,38.32,10247
INV576632,S0011,ALARM CLOCK BAKELIKE GREEN,17,2024-10-22,28.17,10188
INV498606,S0005,SET OF 3 CAKE TINS PANTRY DESIGN,1,2024-06-03,48.9,10083
INV996302,S0017,PAPER CHAIN KIT 50S CHRISTMAS,1,2024-10-19,18.74,10186
INV176377,S0004,LUNCH BAG RED RETROSPOT,15,2024-07-03,17.11,10252
INV223499,S0010,RED WOOLLY HOTTIE WHITE HEART,15,2024-09-06,23.12,10238
INV803556,S0002,JUMBO BAG RED RETROSPOT,5,2024-09-06,15.19,10184
INV293858,S0019,MINI PAINT SET VINTAGE,3,2024-02-19,27.32,10284
INV251680,S0017,PAPER CHAIN KIT 50S CHRISTMAS,9,2024-02-17,30.62,10210
INV522379,S0018,BROCADE RING PURSE,5,2024-08-11,13.68,10296
INV247758,S0005,SET OF 3 CAKE TINS PANTRY DESIGN,20,2024-09-01,17.05,10097
INV178064,S0018,BROCADE RING PURSE,15,2024-01-28,40.65,10208
INV856029,S0008,CREAM CUPID HEARTS COAT HANGER,12,2024-05-16,45.85,10137
INV963300,S0003,PARTY BUNTING,18,2024-06-26,34.21,10184
INV609719,S0011,ALARM CLOCK BAKELIKE GREEN,2,2024-06-12,22.04,10076
INV232559,S0016,VINTAGE BILLBOARD DRINK ME MUG,1,2024-10-22,7.51,10287
INV621084,S0011,ALARM CLOCK BAKELIKE GREEN,1,2024-12-29,28.94,10142
INV166447,S0001,REGENCY CAKESTAND 3 TIER,13,2024-04-22,46.3,10237
INV529925,S0010,RED WOOLLY HOTTIE WHITE HEART,9,2024-01-28,23.24,10025
INV967466,S0006,WOODEN PICTURE FRAME WHITE FINISH,5,2024-05-22,42.46,10290
INV286253,S0015,SET 2 TEA TOWELS I LOVE LONDON,17,2024-03-24,46.02,10067
INV444036,S0019,MINI PAINT SET VINTAGE,9,2024-01-03,3.39,10250
INV645438,S0015,SET 2 TEA TOWELS I LOVE LONDON,17,2024-04-03,8.47,10118
INV851909,S0008,CREAM CUPID HEARTS COAT HANGER,15,2024-05-03,4.96,10073
INV176009,S0013,BATH BUILDING BLOCK WORD,13,2024-10-04,46.25,10282
INV106550,S0011,ALARM CLOCK BAKELIKE GREEN,16,2024-02-03,3.42,10010
INV689780,S0011,ALARM CLOCK BAKELIKE GREEN,2,2024-02-16,6.25,10211
INV101075,S0011,ALARM CLOCK BAKELIKE GREEN,20,2024-04-01,42.27,10152
INV955933,S0003,PARTY BUNTING,3,2024-06-10,9.7,10005
INV883843,S0002,JUMBO BAG RED RETROSPOT,2,2024-07-04,11.76,10195
INV155826,S0014,DOORMAT NEW ENGLAND,19,2024-03-10,10.38,10283
INV584835,S0001,REGENCY CAKESTAND 3 TIER,3,2024-08-08,29.89,10113
INV104827,S0000,WHITE HANGING HEART T-LIGHT HOLDER,16,2024-05-11,45.35,10271
INV628671,S0002,JUMBO BAG RED RETROSPOT,19,2024-06-08,28.31,10163
INV833087,S0010,RED WOOLLY HOTTIE WHITE HEART,10,2024-04-26,40.63,10105
INV936185,S0004,LUNCH BAG RED RETROSPOT,19,2024-09-24,23.68,10181
INV682308,S0018,BROCADE RING PURSE,19,2024-04-19,43.33,10044
INV461353,S0013,BATH BUILDING BLOCK WORD,5,2024-10-31,13.23,10282
INV903199,S0015,SET 2 TEA TOWELS I LOVE LONDON,4,2024-07-30,41.9,10175
INV754736,S0002,JUMBO BAG RED RETROSPOT,17,2024-03-13,48.88,10162
INV943866,S0006,WOODEN PICTURE FRAME WHITE FINISH,10,2024-10-02,4.59,10140
INV137247,S0002,JUMBO BAG RED RETROSPOT,9,2024-06-19,2.75,10132
INV912314,S0011,ALARM CLOCK BAKELIKE GREEN,18,2024-12-05,30.73,10087
INV817857,S0007,KNITTED UNION FLAG HOT WATER BOTTLE,6,2024-02-05,23.68,10176
INV323698,S0009,JAM MAKING SET WITH JARS,12,2024-08-12,13.17,10183
INV453784,S0007,KNITTED UNION FLAG HOT WATER BOTTLE,5,2024-08-03,26.73,10129
INV386270,S0012,SPOTTY BUNTING,18,2024-08-10,2.43,10246
INV569557,S0013,BATH BUILDING BLOCK WORD,7,2024-10-28,27.62,10089
INV414127,S0008,CREAM CUPID HEARTS COAT HANGER,18,2024-09-14,10.16,10066
INV285468,S0009,JAM MAKING SET WITH JARS,11,2024-04-26,19.44,10158
INV525608,S0009,JAM MAKING SET WITH JARS,5,2024-10-03,2.85,10149
INV155651,S0010,RED WOOLLY HOTTIE WHITE HEART,15,2024-08-15,46.39,10116
INV512586,S0001,REGENCY CAKESTAND 3 TIER,12,2024-08-17,31.18,10214
INV183950,S0011,ALARM CLOCK BAKELIKE GREEN,12,2024-07-22,8.39,10294
INV291650,S0018,BROCADE RING PURSE,1,2024-10-31,2.18,10253
INV902852,S0010,RED WOOLLY HOTTIE WHITE HEART,11,2024-02-24,2.6,10143
INV866110,S0009,JAM MAKING SET WITH JARS,1,2024-12-07,49.51,10250
INV344916,S0003,PARTY BUNTING,4,2024-02-12,49.84,10025
INV916745,S0014,DOORMAT NEW ENGLAND,17,2024-07-17,5.19,10277
INV249237,S0000,WHITE HANGING HEART T-LIGHT HOLDER,11,2024-05-31,35.36,10070
INV815104,S0014,DOORMAT NEW ENGLAND,13,2024-01-28,34.49,10113
INV276360,S0005,SET OF 3 CAKE TINS PANTRY DESIGN,1,2024-07-26,36.0,10112
INV345165,S0011,ALARM CLOCK BAKELIKE GREEN,11,2024-05-17,35.08,10091
INV815745,S0002,JUMBO BAG RED RETROSPOT,6,2024-01-01,44.7,10018
INV291093,S0004,LUNCH BAG RED RETROSPOT,15,2024-06-09,39.35,10149
INV474702,S0018,BROCADE RING PURSE,2,2024-01-06,8.32,10227
INV896442,S0013,BATH BUILDING BLOCK WORD,2,2024-02-10,16.32,10214
INV325023,S0010,RED WOOLLY HOTTIE WHITE HEART,6,2024-06-26,48.35,10151
INV372241,S0018,BROCADE RING PURSE,15,2024-11-20,44.58,10192
INV133544,S0010,RED WOOLLY HOTTIE WHITE HEART,15,2024-05-24,2.67,10040
INV204745,S0015,SET 2 TEA TOWELS I LOVE LONDON,15,2024-12-26,9.97,10242
INV586220,S0004,LUNCH BAG RED RETROSPOT,20,2024-10-08,2.95,10138
INV842703,S0011,ALARM CLOCK BAKELIKE GREEN,19,2024-12-11,18.62,10180
INV341801,S0000,WHITE HANGING HEART T-LIGHT HOLDER,3,2024-01-25,0.98,10200
INV401828,S0012,SPOTTY BUNTING,20,2024-04-20,48.51,10203
INV313137,S0000,WHITE HANGING HEART T-LIGHT HOLDER,19,2024-03-01,0.65,10061
INV232179,S0011,ALARM CLOCK BAKELIKE GREEN,2,2024-04-19,21.71,10192
INV741282,S0016,VINTAGE BILLBOARD DRINK ME MUG,10,2024-02-02,4.06,10005
INV757311,S0009,JAM MAKING SET WITH JARS,20,2024-02-18,47.79,10237
INV745266,S0010,RED WOOLLY HOTTIE WHITE HEART,20,2024-03-30,48.01,10181
INV462920,S0011,ALARM CLOCK BAKELIKE GREEN,8,2024-07-10,34.46,10037
INV253624,S0010,RED WOOLLY HOTTIE WHITE HEART,2,2024-07-04,19.7,10056
INV162206,S0001,REGENCY CAKESTAND 3 TIER,14,2024-09-06,28.69,10237
INV113682,S0018,BROCADE RING PURSE,1,2024-07-22,28.77,10197
INV161645,S0017,PAPER CHAIN KIT 50S CHRISTMAS,3,2024-10-06,19.65,10073
INV600695,S0014,DOORMAT NEW ENGLAND,9,2024-01-23,39.03,10059
INV602249,S0007,KNITTED UNION FLAG HOT WATER BOTTLE,17,2024-05-16,34.87,10240
INV851468,S0004,LUNCH BAG RED RETROSPOT,7,2024-12-05,10.1,10002
INV421657,S0009,JAM MAKING SET WITH JARS,19,2024-12-23,48.18,10188
INV335959,S0011,ALARM CLOCK BAKELIKE GREEN,1,2024-01-02,19.94,10030
INV495288,S0014,DOORMAT NEW ENGLAND,6,2024-06-20,16.74,10267
INV268485,S0006,WOODEN PICTURE FRAME WHITE FINISH,12,2024-01-06,4.11,10108
INV497916,S0006,WOODEN PICTURE FRAME WHITE FINISH,11,2024-05-10,6.94,10090
INV292565,S0012,SPOTTY BUNTING,10,2024-02-24,23.24,10205
INV292697,S0008,CREAM CUPID HEARTS COAT HANGER,19,2024-02-01,31.57,10220
INV836578,S0018,BROCADE RING PURSE,5,2024-04-22,39.57,10094
INV447110,S0009,JAM MAKING SET WITH JARS,4,2024-02-05,1.25,10103
INV699070,S0001,REGENCY CAKESTAND 3 TIER,2,2024-11-25,44.8,10223
INV979682,S0013,BATH BUILDING BLOCK WORD,2,2024-07-01,12.59,10186
INV682783,S0017,PAPER CHAIN KIT 50S CHRISTMAS,14,2024-09-18,13.04,10184
INV258824,S0000,WHITE HANGING HEART T-LIGHT HOLDER,4,2024-02-15,19.51,10162
INV330628,S0014,DOORMAT NEW ENGLAND,5,2024-11-11,46.41,10247
INV811289,S0009,JAM MAKING SET WITH JARS,11,2024-08-21,17.04,10031
INV683515,S0018,BROCADE RING PURSE,18,2024-08-18,16.5,10052
INV295106,S0018,BROCADE RING PURSE,3,2024-03-28,29.87,10076
INV908521,S0018,BROCADE RING PURSE,14,2024-06-08,8.79,10278
INV342163,S0001,REGENCY CAKESTAND 3 TIER,8,2024-08-02,33.72,10040
INV936071,S0005,SET OF 3 CAKE TINS PANTRY DESIGN,1,2024-12-21,7.5,10101
INV470905,S0011,ALARM CLOCK BAKELIKE GREEN,17,2024-04-05,4.35,10111
INV585875,S0014,DOORMAT NEW ENGLAND,1,2024-12-21,29.99,10249
INV566529,S0000,WHITE HANGING HEART T-LIGHT HOLDER,4,2024-02-16,40.16,10191
INV336610,S0005,SET OF 3 CAKE TINS PANTRY DESIGN,18,2024-01-04,9.46,10182
INV834447,S0013,BATH BUILDING BLOCK WORD,6,2024-02-20,32.53,10209
INV860801,S0019,MINI PAINT SET VINTAGE,6,2024-02-04,17.95,10022
INV923841,S0016,VINTAGE BILLBOARD DRINK ME MUG,4,2024-09-24,28.86,10166
INV857899,S0015,SET 2 TEA TOWELS I LOVE LONDON,1,2024-12-17,18.62,10099
INV554803,S0003,PARTY BUNTING,4,2024-02-27,25.41,10208
INV661544,S0006,WOODEN PICTURE FRAME WHITE FINISH,12,2024-06-19,27.74,10008
INV865806,S0002,JUMBO BAG RED RETROSPOT,19,2024-06-09,28.66,10190
INV823797,S0014,DOORMAT NEW ENGLAND,16,2024-03-26,35.35,10175
INV500262,S0003,PARTY BUNTING,18,2024-09-21,2.7,10273
INV886864,S0001,REGENCY CAKESTAND 3 TIER,11,2024-05-01,24.2,10017
INV999762,S0019,MINI PAINT SET VINTAGE,7,2024-02-04,27.6,10090
INV738222,S0012,SPOTTY BUNTING,5,2024-09-17,45.48,10141
INV280751,S0015,SET 2 TEA TOWELS I LOVE LONDON,17,2024-05-21,16.92,10145
INV156015,S0009,JAM MAKING SET WITH JARS,4,2024-09-20,7.34,10166
INV270407,S0015,SET 2 TEA TOWELS I LOVE LONDON,1,2024-01-28,9.29,10078
INV744918,S0006,WOODEN PICTURE FRAME WHITE FINISH,10,2024-10-01,6.81,10262
INV241841,S0007,KNITTED UNION FLAG HOT WATER BOTTLE,5,2024-01-31,12.97,10163
INV392284,S0008,CREAM CUPID HEARTS COAT HANGER,16,2024-05-22,32.91,10014
INV885704,S0004,LUNCH BAG RED RETROSPOT,17,2024-02-26,3.77,10239
INV705316,S0011,ALARM CLOCK BAKELIKE GREEN,20,2024-12-29,10.22,10072
INV805824,S0000,WHITE HANGING HEART T-LIGHT HOLDER,5,2024-11-17,36.87,10143
INV137870,S0004,LUNCH BAG RED RETROSPOT,7,2024-01-26,14.21,10283
INV329656,S0004,LUNCH BAG RED RETROSPOT,5,2024-03-07,35.99,10269
INV476622,S0015,SET 2 TEA TOWELS I LOVE LONDON,5,2024-12-22,43.85,10241
INV491046,S0007,KNITTED UNION FLAG HOT WATER BOTTLE,7,2024-01-22,44.98,10245
INV627788,S0004,LUNCH BAG RED RETROSPOT,3,2024-08-01,17.11,10163
INV526936,S0001,REGENCY CAKESTAND 3 TIER,9,2024-07-21,10.25,10060
INV461165,S0001,REGENCY CAKESTAND 3 TIER,20,2024-04-28,46.78,10006
INV579113,S0014,DOORMAT NEW ENGLAND,15,2024-07-01,20.2,10197
INV200614,S0018,BROCADE RING PURSE,20,2024-10-02,11.6,10058
INV817002,S0002,JUMBO BAG RED RETROSPOT,1,2024-11-29,8.51,10217
INV194014,S0019,MINI PAINT SET VINTAGE,14,2024-12-15,44.23,10026
INV592491,S0002,JUMBO BAG RED RETROSPOT,10,2024-07-12,43.33,10005
INV266850,S0001,REGENCY CAKESTAND 3 TIER,19,2024-09-28,11.3,10020
INV376478,S0000,WHITE HANGING HEART T-LIGHT HOLDER,8,2024-10-04,41.15,10198
INV750210,S0002,JUMBO BAG RED RETROSPOT,13,2024-07-19,8.53,10059
INV185102,S0018,BROCADE RING PURSE,7,2024-03-01,21.28,10242
INV625428,S0000,WHITE HANGING HEART T-LIGHT HOLDER,2,2024-07-06,20.59,10146
INV982102,S0011,ALARM CLOCK BAKELIKE GREEN,14,2024-07-20,23.29,10273
INV501777,S0001,REGENCY CAKESTAND 3 TIER,8,2024-12-24,20.0,10249
INV188198,S0004,LUNCH BAG RED RETROSPOT,19,2024-09-19,40.31,10014
INV479239,S0011,ALARM CLOCK BAKELIKE GREEN,2,2024-06-04,29.27,10013
INV415100,S0008,CREAM CUPID HEARTS COAT HANGER,2,2024-08-13,48.28,10044
INV305884,S0012,SPOTTY BUNTING,10,2024-11-05,38.63,10019
INV695122,S0007,KNITTED UNION FLAG HOT WATER BOTTLE,14,2024-06-25,0.92,10063
INV495238,S0019,MINI PAINT SET VINTAGE,6,2024-08-20,9.89,10239
INV504058,S0005,SET OF 3 CAKE TINS PANTRY DESIGN,5,2024-08-10,44.16,10100
INV192756,S0003,PARTY BUNTING,10,2024-03-16,13.16,10163
INV797790,S0013,BATH BUILDING BLOCK WORD,5,2024-06-24,47.07,10122
INV829207,S0017,PAPER CHAIN KIT 50S CHRISTMAS,11,2024-05-16,33.84,10044
INV812169,S0003,PARTY BUNTING,17,2024-09-19,31.99,10145
INV659730,S0001,REGENCY CAKESTAND 3 TIER,16,2024-10-31,47.54,10050
INV202850,S0019,MINI PAINT SET VINTAGE,20,2024-07-27,7.8,10065
INV859541,S0007,KNITTED UNION FLAG HOT WATER BOTTLE,10,2024-12-30,4.69,10288
INV698625,S0019,MINI PAINT SET VINTAGE,13,2024-05-14,11.42,10164
INV455294,S0017,PAPER CHAIN KIT 50S CHRISTMAS,8,2024-03-09,36.15,10141
INV583323,S0009,JAM MAKING SET WITH JARS,6,2024-07-06,33.5,10128
INV657453,S0011,ALARM CLOCK BAKELIKE GREEN,8,2024-04-25,12.65,10239
INV954837,S0006,WOODEN PICTURE FRAME WHITE FINISH,2,2024-12-19,12.42,10296
INV840720,S0002,JUMBO BAG RED RETROSPOT,12,2024-12-08,26.69,10187
INV129349,S0012,SPOTTY BUNTING,12,2024-05-16,18.8,10208
INV916171,S0014,DOORMAT NEW ENGLAND,13,2024-12-19,28.4,10220
INV623637,S0008,CREAM CUPID HEARTS COAT HANGER,11,2024-08-20,20.37,10190
INV856805,S0008,CREAM CUPID HEARTS COAT HANGER,11,2024-04-12,18.34,10284
INV557793,S0007,KNITTED UNION FLAG HOT WATER BOTTLE,12,2024-10-15,23.87,10237
INV512119,S0008,CREAM CUPID HEARTS COAT HANGER,13,2024-10-31,38.96,10194
INV946088,S0012,SPOTTY BUNTING,3,2024-08-08,10.83,10287
INV232616,S0008,CREAM CUPID HEARTS COAT HANGER,3,2024-03-31,17.49,10259
INV123200,S0011,ALARM CLOCK BAKELIKE GREEN,18,2024-12-23,45.46,10246
INV448169,S0018,BROCADE RING PURSE,20,2024-06-05,25.65,10136
INV294369,S0010,RED WOOLLY HOTTIE WHITE HEART,13,2024-11-01,7.56,10280
INV703682,S0011,ALARM CLOCK BAKELIKE GREEN,13,2024-07-22,15.45,10271
INV290551,S0014,DOORMAT NEW ENGLAND,4,2024-05-02,1.17,10171
INV243349,S0008,CREAM CUPID HEARTS COAT HANGER,8,2024-07-07,38.96,10159
INV224427,S0018,BROCADE RING PURSE,9,2024-04-02,19.55,10201
INV155196,S0009,JAM MAKING SET WITH JARS,9,2024-11-29,27.45,10045
INV359850,S0006,WOODEN PICTURE FRAME WHITE FINISH,6,2024-07-31,40.92,10264
INV914483,S0009,JAM MAKING SET WITH JARS,11,2024-06-07,11.07,10071
INV574800,S0001,REGENCY CAKESTAND 3 TIER,19,2024-07-30,11.39,10103
INV336983,S0014,DOORMAT NEW ENGLAND,4,2024-12-14,45.23,10125
INV660105,S0000,WHITE HANGING HEART T-LIGHT HOLDER,4,2024-09-10,47.04,10286
INV275124,S0011,ALARM CLOCK BAKELIKE GREEN,5,2024-03-02,4.43,10230
INV568329,S0017,PAPER CHAIN KIT 50S CHRISTMAS,3,2024-10-12,14.4,10146
INV319273,S0005,SET OF 3 CAKE TINS PANTRY DESIGN,12,2024-12-02,14.33,10197
INV553976,S0005,SET OF 3 CAKE TINS PANTRY DESIGN,17,2024-08-23,13.36,10221
INV150970,S0015,SET 2 TEA TOWELS I LOVE LONDON,4,2024-09-11,10.1,10060
INV779587,S0005,SET OF 3 CAKE TINS PANTRY DESIGN,1,2024-12-20,26.69,10098
INV878013,S0010,RED WOOLLY HOTTIE WHITE HEART,5,2024-04-23,45.29,10171
INV574969,S0014,DOORMAT NEW ENGLAND,5,2024-10-22,21.78,10173
INV526495,S0010,RED WOOLLY HOTTIE WHITE HEART,7,2024-04-09,23.67,10151
INV392193,S0003,PARTY BUNTING,2,2024-11-26,41.46,10122
INV954894,S0011,ALARM CLOCK BAKELIKE GREEN,5,2024-08-12,46.66,10108
INV125780,S0002,JUMBO BAG RED RETROSPOT,12,2024-06-15,32.63,10004
INV138133,S0001,REGENCY CAKESTAND 3 TIER,1,2024-03-18,24.45,10093
INV864923,S0005,SET OF 3 CAKE TINS PANTRY DESIGN,5,2024-02-03,15.8,10006
INV585610,S0010,RED WOOLLY HOTTIE WHITE HEART,7,2024-03-02,21.56,10288
INV415751,S0019,MINI PAINT SET VINTAGE,8,2024-10-20,34.77,10106
INV906605,S0003,PARTY BUNTING,7,2024-07-22,26.69,10146
INV618391,S0002,JUMBO BAG RED RETROSPOT,6,2024-01-18,10.32,10271
INV496449,S0006,WOODEN PICTURE FRAME WHITE FINISH,20,2024-06-26,17.88,10096
INV643264,S0004,LUNCH BAG RED RETROSPOT,13,2024-03-31,45.37,10229
INV730123,S0000,WHITE HANGING HEART T-LIGHT HOLDER,6,2024-10-21,36.45,10202
INV922181,S0015,SET 2 TEA TOWELS I LOVE LONDON,8,2024-06-25,6.83,10212
INV745262,S0011,ALARM CLOCK BAKELIKE GREEN,12,2024-12-03,34.3,10006
INV255565,S0007,KNITTED UNION FLAG HOT WATER BOTTLE,6,2024-03-18,32.18,10112
INV337858,S0014,DOORMAT NEW ENGLAND,20,2024-04-07,44.73,10106
INV737454,S0019,MINI PAINT SET VINTAGE,6,2024-01-01,14.72,10139
INV824765,S0015,SET 2 TEA TOWELS I LOVE LONDON,8,2024-06-30,11.66,10299
INV543785,S0007,KNITTED UNION FLAG HOT WATER BOTTLE,14,2024-02-14,25.61,10096
INV592350,S0001,REGENCY CAKESTAND 3 TIER,13,2024-02-16,45.42,10297
INV581416,S0017,PAPER CHAIN KIT 50S CHRISTMAS,2,2024-09-18,9.78,10214
INV622016,S0019,MINI PAINT SET VINTAGE,4,2024-09-15,40.44,10291
INV499646,S0006,WOODEN PICTURE FRAME WHITE FINISH,2,2024-02-20,1.2,10022
INV263547,S0003,PARTY BUNTING,13,2024-02-21,18.03,10193
INV333057,S0017,PAPER CHAIN KIT 50S CHRISTMAS,18,2024-12-13,28.23,10150
INV840385,S0005,SET OF 3 CAKE TINS PANTRY DESIGN,3,2024-09-09,33.48,10247
INV841816,S0013,BATH BUILDING BLOCK WORD,9,2024-09-30,43.05,10267
INV601718,S0012,SPOTTY BUNTING,7,2024-06-15,22.41,10251
INV237388,S0008,CREAM CUPID HEARTS COAT HANGER,5,2024-04-17,48.99,10003
INV824410,S0006,WOODEN PICTURE FRAME WHITE FINISH,5,2024-03-13,47.64,10076
INV117707,S0016,VINTAGE BILLBOARD DRINK ME MUG,4,2024-11-07,14.96,10087
INV462918,S0004,LUNCH BAG RED RETROSPOT,18,2024-12-09,42.97,10270
INV261777,S0018,BROCADE RING PURSE,6,2024-04-01,36.85,10225
INV524701,S0011,ALARM CLOCK BAKELIKE GREEN,2,2024-07-12,9.56,10018
INV453929,S0019,MINI PAINT SET VINTAGE,7,2024-07-09,32.98,10113
INV354010,S0012,SPOTTY BUNTING,16,2024-05-05,3.8,10251
INV657394,S0003,PARTY BUNTING,2,2024-05-19,20.14,10233
INV389175,S0015,SET 2 TEA TOWELS I LOVE LONDON,4,2024-04-30,0.81,10279
INV340244,S0010,RED WOOLLY HOTTIE WHITE HEART,18,2024-06-05,38.72,10202
INV439695,S0017,PAPER CHAIN KIT 50S CHRISTMAS,5,2024-01-07,44.48,10083
INV330426,S0002,JUMBO BAG RED RETROSPOT,13,2024-03-30,20.36,10125
INV633429,S0001,REGENCY CAKESTAND 3 TIER,10,2024-12-05,20.27,10175
INV968401,S0018,BROCADE RING PURSE,16,2024-12-02,18.59,10069
INV429075,S0002,JUMBO BAG RED RETROSPOT,9,2024-08-31,2.73,10047
INV363640,S0010,RED WOOLLY HOTTIE WHITE HEART,19,2024-02-07,40.06,10256
INV486177,S0002,JUMBO BAG RED RETROSPOT,3,2024-08-07,48.88,10215
INV175519,S0008,CREAM CUPID HEARTS COAT HANGER,3,2024-10-16,38.44,10030
INV445975,S0010,RED WOOLLY HOTTIE WHITE HEART,14,2024-05-19,1.34,10281
INV704223,S0002,JUMBO BAG RED RETROSPOT,13,2024-10-30,49.25,10237
INV436635,S0018,BROCADE RING PURSE,15,2024-10-07,25.08,10248
INV163122,S0005,SET OF 3 CAKE TINS PANTRY DESIGN,16,2024-01-01,40.65,10025
INV365940,S0000,WHITE HANGING HEART T-LIGHT HOLDER,6,2024-08-10,48.83,10074
INV174575,S0000,WHITE HANGING HEART T-LIGHT HOLDER,20,2024-11-29,25.06,10206
INV864374,S0004,LUNCH BAG RED RETROSPOT,3,2024-03-17,15.72,10094
INV699338,S0006,WOODEN PICTURE FRAME WHITE FINISH,8,2024-08-08,45.34,10127
INV523135,S0019,MINI PAINT SET VINTAGE,15,2024-09-29,28.54,10025
INV525704,S0014,DOORMAT NEW ENGLAND,2,2024-10-16,47.77,10116
INV326093,S0015,SET 2 TEA TOWELS I LOVE LONDON,3,2024-03-25,21.6,10048
INV342561,S0015,SET 2 TEA TOWELS I LOVE LONDON,3,2024-11-04,49.26,10226
INV238256,S0005,SET OF 3 CAKE TINS PANTRY DESIGN,15,2024-11-29,19.78,10266
INV582745,S0000,WHITE HANGING HEART T-LIGHT HOLDER,11,2024-12-22,29.05,10099
INV660741,S0016,VINTAGE BILLBOARD DRINK ME MUG,20,2024-08-31,32.61,10011
INV469535,S0013,BATH BUILDING BLOCK WORD,8,2024-11-22,46.83,10085
INV832203,S0018,BROCADE RING PURSE,10,2024-04-13,6.21,10214
INV760566,S0002,JUMBO BAG RED RETROSPOT,13,2024-06-17,15.78,10173
INV637389,S0000,WHITE HANGING HEART T-LIGHT HOLDER,19,2024-11-22,17.08,10209
INV230746,S0007,KNITTED UNION FLAG HOT WATER BOTTLE,5,2024-01-24,8.35,10064
